signal_file	label_file	feature_file	state
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_453.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_453.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_453.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_454.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_454.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_454.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_455.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_455.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_455.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_456.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_456.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_456.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_457.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_457.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_457.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_458.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_458.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_458.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_459.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_459.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_459.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_460.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_460.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_460.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_461.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_461.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_461.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_462.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_462.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_462.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_463.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_463.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_463.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_464.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_464.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_464.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_465.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_465.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_465.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_466.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_466.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_466.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_467.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_467.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_467.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_468.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_468.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_468.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_469.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_469.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_469.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_470.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_470.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_470.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_471.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_471.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_471.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_472.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_472.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_472.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_473.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_473.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_473.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_474.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_474.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_474.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_475.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_475.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_475.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_476.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_476.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_476.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_477.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_477.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_477.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_478.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_478.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_478.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_479.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_479.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_479.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_480.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_480.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_480.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_481.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_481.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_481.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_482.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_482.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_482.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_483.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_483.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_483.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_484.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_484.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_484.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_485.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_485.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_485.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_486.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_486.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_486.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_487.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_487.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_487.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_488.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_488.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_488.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_489.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_489.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_489.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_490.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_490.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_490.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_491.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_491.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_491.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_492.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_492.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_492.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_493.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_493.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_493.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_494.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_494.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_494.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_496.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_496.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_496.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_497.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_497.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_497.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_498.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_498.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_498.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_499.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_499.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_499.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_500.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_500.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_500.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_501.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_501.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_501.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_502.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_502.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_502.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_503.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_503.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_503.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_504.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_504.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_504.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_506.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_506.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_506.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_507.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_507.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_507.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_508.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_508.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_508.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_509.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_509.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_509.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_510.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_510.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_510.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_511.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_511.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_511.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_512.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_512.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_512.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_514.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_514.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_514.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_515.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_515.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_515.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_516.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_516.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_516.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_517.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_517.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_517.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_518.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_518.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_518.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_519.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_519.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_519.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_520.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_520.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_520.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_521.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_521.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_521.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_522.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_522.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_522.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_523.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_523.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_523.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_524.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_524.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_524.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_525.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_525.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_525.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_526.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_526.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_526.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_527.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_527.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_527.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_528.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_528.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_528.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_530.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_530.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_530.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_531.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_531.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_531.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_532.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_532.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_532.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_533.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_533.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_533.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_534.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_534.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_534.mat	good
/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_06/Signal_TwinData10_535.mat	/media/sunhaoqi/Seagate Backup Plus Drive/sleep_data/ExtractedSignalAndLabels/Part_01/Labels_TwinData10_535.mat	/data/cross_channel_sleep_staging/preprocessed_data/ECG_new/Feature_TwinData10_535.mat	good
